 11
 1 83012
 3038 600 321
 1402 1298 574 36
 1403 1298 531 21
 1404 1339 453 26
 1405 1337 493 79
 1406 1334 533 96
 1407 1335 573 15
 1408 1336 612 81
 1409 1336 650 21
 1410 1336 689 95
 1411 1337 733 69
 1412 1336 768 86
 1413 1335 803 87
 1414 1335 844 28
 1415 1333 885 58
 1416 1384 806 72
 1417 1279 990 29
 1418 1279 1062 78
 1419 1236 1135 31
 1420 1239 1174 1
 1421 1238 1210 12
 1422 1239 1250 5
 1423 1239 1288 65
 1424 1239 1329 84
 1425 1238 1364 95
 1426 1238 1408 27
 1427 1208 1406 7
 1428 1238 1444 30
 1429 1277 1193 85
 1430 1315 1152 29
 1431 1296 1319 95
 1432 1357 1068 65
 1433 1356 1130 22
 1434 1356 1172 4
 1435 1401 976 82
 1436 1395 1192 25
 1437 1359 1214 34
 1438 1375 1231 97
 1439 1357 1251 7
 1440 1354 1288 84
 1441 1353 1326 6
 1442 1357 1368 96
 1443 1356 1406 16
 1444 1051 88 27
 1445 1047 125 54
 1446 1049 170 25
 1447 1044 206 50
 1448 1046 246 77
 1449 1048 280 66
 1450 1046 322 19
 1451 1099 334 9
 1452 1106 127 32
 1453 1096 95 87
 1454 1136 86 7
 1455 1134 128 43
 1456 1132 162 35
 1457 1134 204 22
 1458 1135 247 8
 1459 1135 280 26
 1460 1136 322 26
 1461 1153 387 7
 1462 1182 339 25
 1463 1232 395 17
 1464 1036 456 77
 1465 1090 425 68
 1466 1162 465 25
 1467 1233 507 7
 1468 1047 534 90
 1469 1049 572 72
 1470 1045 608 6
 1471 1046 650 21
 1472 1046 689 29
 1473 1046 730 89
 1474 1044 763 87
 1475 1048 805 68
 1476 1047 847 12
 1477 1047 887 45
 1478 1105 805 2
 1479 1092 764 79
 1480 1074 727 34
 1481 1087 613 75
 1482 1086 533 25
 1483 1128 633 87
 1484 1142 529 33
 1485 1144 573 98
 1486 1142 610 1
 1487 1143 650 12
 1488 1146 690 71
 1489 1142 729 83
 1490 1141 768 12
 1491 1142 804 70
 1492 1185 592 70
 1493 1221 648 2
 1494 1218 861 11
 1495 1183 863 23
 1496 1094 900 72
 1497 1085 928 26
 1498 1029 942 66
 1499 1027 998 59
 1500 1144 1009 69
 1501 1174 996 41
 1502 1202 1000 75
 1503 1174 942 70
 1504 998 1066 14
 1505 998 1104 70
 1506 995 1145 89
 1507 999 1181 35
 1508 997 1222 97
 1509 996 1261 73
 1510 997 1298 34
 1511 998 1339 60
 1512 996 1393 57
 1513 1055 1431 40
 1514 1093 1452 39
 1515 1095 1424 60
 1516 1055 1400 80
 1517 1054 1363 27
 1518 1083 1384 55
 1519 1094 1355 24
 1520 1053 1325 32
 1521 1053 1284 22
 1522 1056 1249 18
 1523 1058 1210 100
 1524 1057 1172 66
 1525 1058 1136 34
 1526 1059 1092 90
 1527 1048 1056 18
 1528 1078 1154 86
 1529 1102 1171 40
 1530 1171 1055 16
 1531 1173 1093 68
 1532 1172 1135 33
 1533 1137 1134 93
 1534 1174 1179 87
 1535 1172 1212 18
 1536 1170 1251 52
 1537 1152 1270 73
 1538 1172 1292 70
 1539 1172 1330 22
 1540 1171 1368 2
 1541 1170 1408 91
 1542 784 30 26
 1543 806 107 23
 1544 842 85 72
 1545 844 130 2
 1546 843 166 90
 1547 844 206 89
 1548 843 245 44
 1549 845 282 100
 1550 843 322 3
 1551 843 361 50
 1552 882 166 66
 1553 884 88 39
 1554 930 85 87
 1555 933 127 68
 1556 932 163 46
 1557 931 205 39
 1558 931 246 70
 1559 904 264 22
 1560 929 286 98
 1561 933 321 47
 1562 930 370 9
 1563 991 165 56
 1564 826 440 52
 1565 965 459 56
 1566 581 79 62
 1567 642 90 41
 1568 642 128 64
 1569 637 164 75
 1570 642 208 52
 1571 641 248 32
 1572 641 285 35
 1573 642 323 86
 1574 640 361 88
 1575 671 360 6
 1576 681 164 81
 1577 680 84 23
 1578 710 437 89
 1579 730 359 98
 1580 732 321 55
 1581 767 323 76
 1582 726 287 51
 1583 727 244 71
 1584 726 117 1
 1585 729 166 23
 1586 729 130 66
 1587 728 86 93
 1588 805 594 98
 1589 782 653 30
 1590 842 631 28
 1591 855 706 30
 1592 872 799 70
 1593 845 826 34
 1594 843 864 72
 1595 890 848 79
 1596 889 883 48
 1597 950 919 95
 1598 932 883 57
 1599 929 846 90
 1600 930 804 76
 1601 925 765 6
 1602 933 726 42
 1603 928 689 99
 1604 958 690 99
 1605 932 651 54
 1606 929 612 60
 1607 931 570 66
 1608 929 535 61
 1609 1001 514 53
 1610 573 325 37
 1611 611 474 38
 1612 610 503 31
 1613 601 575 91
 1614 654 571 71
 1615 640 648 82
 1616 642 688 100
 1617 638 728 16
 1618 640 766 51
 1619 641 805 25
 1620 640 842 38
 1621 641 883 50
 1622 689 890 39
 1623 689 843 23
 1624 688 804 29
 1625 729 863 49
 1626 727 628 7
 1627 896 1027 22
 1628 881 971 75
 1629 823 961 44
 1630 746 958 60
 1631 602 953 38
 1632 599 1009 97
 1633 828 1065 92
 1634 803 1085 93
 1635 824 1104 20
 1636 825 1144 56
 1637 823 1181 95
 1638 823 1222 85
 1639 825 1261 70
 1640 821 1298 100
 1641 822 1356 99
 1642 843 1399 13
 1643 882 1336 63
 1644 881 1296 58
 1645 882 1263 50
 1646 880 1215 2
 1647 880 1178 93
 1648 882 1143 45
 1649 882 1102 84
 1650 879 1065 27
 1651 750 1088 5
 1652 753 1216 41
 1653 754 1258 86
 1654 773 1307 12
 1655 747 1358 57
 1656 710 1301 86
 1657 709 1261 56
 1658 707 1223 6
 1659 706 1181 1
 1660 707 1146 7
 1661 704 1102 45
 1662 708 1067 93
 1663 638 1105 1
 1664 639 1145 75
 1665 641 1179 72
 1666 637 1222 83
 1667 638 1256 55
 1668 639 1298 97
 1669 640 1337 82
 1670 640 1375 7
 1671 641 1415 67
 1672 602 1394 62
 1673 638 1455 22
 1674 1796 1505 85
 1675 1756 1494 14
 1676 1717 1484 38
 1677 1679 1484 63
 1678 1631 1473 17
 1679 1533 1492 62
 1680 1051 1481 19
 1681 1002 1482 82
 1682 811 1481 93
 1683 1758 1524 80
 1684 1719 1525 77
 1685 1678 1524 96
 1686 1640 1525 94
 1687 1601 1522 71
 1688 1563 1524 27
 1689 1523 1524 11
 1690 1485 1521 78
 1691 1448 1524 28
 1692 1408 1523 86
 1693 1370 1524 45
 1694 1332 1523 47
 1695 1292 1524 6
 1696 1252 1523 34
 1697 1215 1523 46
 1698 1175 1522 36
 1699 1140 1523 59
 1700 1097 1524 65
 1701 1060 1522 89
 1702 1022 1522 7
 1703 982 1521 85
 1704 947 1522 51
 1705 905 1521 36
 1706 865 1522 2
 1707 829 1522 74
 1708 790 1523 9
 1709 752 1520 12
 1710 713 1520 23
 1711 675 1521 21
 1712 634 1522 85
 1713 597 1521 87
 1714 557 1521 66
 1715 1757 1647 20
 1716 1759 1687 4
 1717 1739 1773 12
 1718 1720 1598 29
 1719 1699 1744 18
 1720 1679 1696 10
 1721 1660 1559 59
 1722 1640 1658 14
 1723 1622 1820 11
 1724 1606 1548 70
 1725 1563 1551 97
 1726 1574 1596 47
 1727 1574 1763 98
 1728 1548 1832 74
 1729 1488 1562 35
 1730 1451 1561 27
 1731 1464 1610 57
 1732 1488 1715 70
 1733 1410 1627 34
 1734 1411 1693 96
 1735 1391 1776 67
 1736 1370 1594 51
 1737 1361 1626 15
 1738 1334 1754 68
 1739 1313 1783 13
 1740 1274 1560 61
 1741 1178 1813 52
 1742 1140 1814 64
 1743 1080 1693 56
 1744 1042 1706 16
 1745 1004 1636 93
 1746 927 1618 81
 1747 928 1667 26
 1748 869 1743 76
 1749 871 1842 32
 1750 830 1765 98
 1751 811 1642 98
 1752 782 1630 73
 1753 752 1611 99
 1754 713 1570 26
 1755 716 1842 57
 1756 676 1751 16
 1757 676 1821 23
 1758 628 1762 87
 1759 611 1716 65
 1760 634 1596 7
 1761 598 1607 45
 1762 560 1646 52
 1763 560 1685 97
 1764 521 1784 10
 1765 1756 1869 4
 1766 1717 1869 55
 1767 1680 1870 2
 1768 1642 1871 86
 1769 1602 1871 18
 1770 1564 1871 33
 1771 1526 1870 72
 1772 1487 1871 47
 1773 1448 1873 43
 1774 1409 1871 17
 1775 1369 1872 97
 1776 1333 1872 61
 1777 1294 1872 22
 1778 1253 1873 59
 1779 1218 1872 34
 1780 1176 1870 39
 1781 1139 1869 98
 1782 1100 1872 49
 1783 1061 1871 87
 1784 1024 1869 62
 1785 983 1871 51
 1786 945 1870 43
 1787 904 1870 34
 1788 869 1870 8
 1789 829 1870 85
 1790 789 1872 95
 1791 751 1867 46
 1792 713 1872 17
 1793 674 1868 10
 1794 637 1869 88
 1795 596 1871 27
 1796 557 1872 47
 1797 1642 1902 91
 1798 1563 1899 99
 1799 1456 1928 26
 1800 1256 1899 24
 1801 1234 1936 61
 1802 1144 1909 36
 1803 1102 1910 51
 1804 1060 1909 43
 1805 984 1898 49
 1806 948 1909 25
 1807 883 1927 21
 1808 848 1907 74
 1809 769 1906 49
 1810 716 1899 35
 1811 674 1908 71
 1812 599 1908 67
 1813 1475 1984 21
 1814 1428 2007 97
 1815 1429 2044 80
 1816 1430 2082 98
 1817 1430 2122 23
 1818 1429 2160 77
 1819 1429 2198 44
 1820 1430 2238 50
 1821 1429 2277 18
 1822 1428 2314 30
 1823 1432 2369 90
 1824 1428 2391 32
 1825 1429 2427 13
 1826 1425 2493 67
 1827 1380 2004 26
 1828 1410 2102 95
 1829 1380 2239 28
 1830 1409 2370 45
 1831 1352 2311 55
 1832 1351 2340 41
 1833 1351 2410 12
 1834 1313 2156 30
 1835 1270 2334 13
 1836 1274 2490 89
 1837 1379 2550 74
 1838 1343 2547 1
 1839 1362 2602 15
 1840 1291 2527 24
 1841 1265 2560 70
 1842 1286 2635 66
 1843 1363 2662 98
 1844 1369 2701 54
 1845 1394 2722 53
 1846 1371 2740 26
 1847 1370 2782 50
 1848 1370 2817 82
 1849 1369 2857 83
 1850 1409 2886 91
 1851 1369 2894 81
 1852 1369 2935 46
 1853 1273 2933 94
 1854 1272 2893 56
 1855 1273 2852 61
 1856 1274 2814 91
 1857 1275 2780 62
 1858 1272 2737 99
 1859 1271 2701 34
 1860 1273 2664 67
 1861 1234 2963 49
 1862 1272 2961 76
 1863 1390 2982 52
 1864 1252 3025 24
 1865 1343 3049 99
 1866 1372 3087 89
 1867 1372 3128 55
 1868 1373 3166 13
 1869 1371 3201 27
 1870 1372 3240 24
 1871 1369 3287 88
 1872 1369 3317 88
 1873 1374 3358 37
 1874 1328 3417 91
 1875 1294 3421 39
 1876 1271 3357 93
 1877 1276 3318 14
 1878 1274 3278 53
 1879 1233 3280 16
 1880 1273 3239 52
 1881 1275 3199 16
 1882 1273 3164 33
 1883 1276 3126 74
 1884 1275 3085 20
 1885 1224 3184 25
 1886 1194 3144 38
 1887 1320 3201 71
 1888 1322 3260 76
 1889 1392 3504 21
 1890 1423 3532 87
 1891 1399 3764 25
 1892 1408 3862 67
 1893 1439 3890 32
 1894 1370 3528 76
 1895 1370 3569 94
 1896 1368 3612 67
 1897 1369 3646 3
 1898 1371 3683 37
 1899 1370 3723 1
 1900 1370 3765 39
 1901 1367 3801 55
 1902 1368 3840 10
 1903 1367 3882 88
 1904 1331 3871 48
 1905 1332 3792 90
 1906 1312 3586 66
 1907 1274 3528 45
 1908 1272 3567 68
 1909 1272 3606 100
 1910 1272 3648 97
 1911 1273 3683 79
 1912 1272 3722 93
 1913 1273 3764 96
 1914 1274 3808 68
 1915 1274 3841 78
 1916 1274 3879 92
 1917 1234 2182 59
 1918 1248 2241 71
 1919 1226 2276 75
 1920 1195 2006 10
 1921 1198 2043 75
 1922 1199 2079 8
 1923 1197 2119 33
 1924 1199 2162 60
 1925 1196 2200 20
 1926 1198 2238 66
 1927 1195 2278 36
 1928 1197 2317 45
 1929 1198 2357 59
 1930 1196 2392 13
 1931 1197 2432 74
 1932 1206 2489 83
 1933 1157 2003 42
 1934 1157 2042 40
 1935 1158 2081 78
 1936 1158 2118 1
 1937 1159 2162 26
 1938 1156 2200 100
 1939 1156 2240 69
 1940 1156 2278 56
 1941 1159 2315 12
 1942 1157 2351 10
 1943 1160 2393 51
 1944 1159 2431 65
 1945 1155 2472 89
 1946 1161 2509 15
 1947 1119 2470 14
 1948 1191 2576 74
 1949 1119 2573 53
 1950 1194 2740 92
 1951 1155 2661 46
 1952 1159 2700 24
 1953 1159 2738 62
 1954 1160 2776 68
 1955 1161 2815 91
 1956 1159 2854 32
 1957 1157 2892 1
 1958 1163 2929 65
 1959 1108 2815 52
 1960 1108 2912 1
 1961 1082 2758 91
 1962 1062 2657 77
 1963 1063 2701 27
 1964 1064 2739 53
 1965 1062 2776 80
 1966 1063 2816 98
 1967 1061 2850 40
 1968 1060 2894 51
 1969 1059 2933 95
 1970 1176 3028 52
 1971 1158 3088 23
 1972 1160 3126 23
 1973 1155 3166 16
 1974 1158 3201 81
 1975 1159 3242 28
 1976 1157 3282 36
 1977 1158 3320 46
 1978 1158 3356 7
 1979 1109 3068 66
 1980 1121 3105 70
 1981 1097 3206 34
 1982 1064 3088 96
 1983 1062 3131 67
 1984 1064 3162 28
 1985 1062 3203 80
 1986 1061 3241 15
 1987 1059 3280 27
 1988 1061 3320 100
 1989 1062 3357 100
 1990 1213 3625 94
 1991 1224 3667 56
 1992 1186 3743 29
 1993 1204 3783 79
 1994 1157 3530 74
 1995 1158 3569 40
 1996 1159 3611 81
 1997 1160 3645 33
 1998 1153 3686 99
 1999 1158 3729 95
 2000 1158 3765 46
 2001 1156 3801 3
 2002 1157 3843 67
 2003 1157 3880 86
 2004 1118 3501 66
 2005 1118 3794 94
 2006 1118 3870 98
 2007 1059 3529 81
 2008 1061 3568 18
 2009 1063 3607 7
 2010 1062 3647 95
 2011 1061 3682 50
 2012 1062 3730 44
 2013 1059 3763 98
 2014 1061 3801 56
 2015 1059 3842 39
 2016 1060 3880 8
 2017 954 1976 76
 2018 955 2023 84
 2019 1083 2026 100
 2020 1073 2061 4
 2021 1012 2100 75
 2022 1072 2198 44
 2023 981 2279 12
 2024 1050 2507 27
 2025 964 2624 59
 2026 1005 2681 96
 2027 984 2719 60
 2028 1031 3009 62
 2029 1004 3059 34
 2030 970 3018 31
 2031 1003 3426 50
 2032 968 3425 6
 2033 928 2006 14
 2034 928 2048 4
 2035 928 2081 99
 2036 927 2122 73
 2037 927 2159 93
 2038 928 2200 84
 2039 925 2241 67
 2040 927 2276 99
 2041 926 2317 69
 2042 928 2354 83
 2043 926 2391 41
 2044 929 2429 87
 2045 926 2469 85
 2046 924 2508 71
 2047 886 2003 38
 2048 889 2045 89
 2049 888 2083 58
 2050 888 2120 31
 2051 889 2159 35
 2052 887 2201 80
 2053 886 2241 32
 2054 890 2276 36
 2055 886 2315 33
 2056 888 2353 4
 2057 888 2392 56
 2058 886 2430 21
 2059 887 2468 64
 2060 889 2509 18
 2061 910 2588 90
 2062 947 2662 11
 2063 869 2633 23
 2064 947 2659 66
 2065 946 2700 6
 2066 946 2740 76
 2067 946 2777 66
 2068 947 2815 87
 2069 945 2856 66
 2070 947 2894 95
 2071 944 2932 54
 2072 847 2929 43
 2073 848 2891 83
 2074 850 2854 28
 2075 847 2813 16
 2076 848 2775 81
 2077 847 2736 35
 2078 849 2699 77
 2079 849 2665 24
 2080 863 2987 44
 2081 867 3019 87
 2082 944 3021 93
 2083 941 3088 15
 2084 944 3127 19
 2085 945 3160 74
 2086 945 3203 29
 2087 943 3242 43
 2088 945 3275 81
 2089 946 3321 44
 2090 945 3359 15
 2091 849 3087 92
 2092 849 3125 91
 2093 850 3162 45
 2094 848 3202 94
 2095 850 3242 79
 2096 850 3283 100
 2097 853 3319 88
 2098 938 3441 14
 2099 910 3440 22
 2100 943 3530 54
 2101 947 3570 3
 2102 943 3609 24
 2103 946 3647 53
 2104 947 3683 89
 2105 947 3725 20
 2106 947 3761 98
 2107 946 3803 79
 2108 946 3843 100
 2109 946 3883 65
 2110 904 3703 15
 2111 928 3742 68
 2112 904 3793 51
 2113 895 3834 78
 2114 897 3859 25
 2115 867 3522 94
 2116 848 3607 75
 2117 848 3647 81
 2118 849 3683 15
 2119 848 3727 14
 2120 852 3757 16
 2121 850 3800 29
 2122 849 3841 58
 2123 850 3878 79
 2124 826 3821 23
 2125 811 3858 51
 2126 694 1955 68
 2127 824 1976 98
 2128 804 2041 59
 2129 793 2081 85
 2130 762 2117 98
 2131 803 2142 32
 2132 750 2159 69
 2133 773 2180 6
 2134 861 2487 30
 2135 831 2503 29
 2136 842 2583 87
 2137 759 2718 78
 2138 791 2779 52
 2139 780 2967 97
 2140 829 3000 14
 2141 808 3237 25
 2142 819 3279 88
 2143 760 3319 91
 2144 780 3424 99
 2145 808 3444 34
 2146 785 3527 100
 2147 780 3572 50
 2148 748 3550 27
 2149 750 3708 1
 2150 655 1966 87
 2151 656 2011 30
 2152 655 2040 14
 2153 656 2082 62
 2154 658 2123 13
 2155 656 2160 27
 2156 656 2198 8
 2157 658 2239 28
 2158 657 2274 22
 2159 657 2314 71
 2160 657 2356 2
 2161 657 2390 48
 2162 654 2430 61
 2163 655 2469 24
 2164 656 2509 24
 2165 599 2004 74
 2166 597 2042 6
 2167 598 2081 90
 2168 596 2122 96
 2169 598 2161 41
 2170 599 2196 62
 2171 600 2239 71
 2172 597 2278 17
 2173 597 2317 41
 2174 598 2354 37
 2175 597 2393 57
 2176 598 2432 88
 2177 597 2516 17
 2178 598 2551 77
 2179 734 2663 91
 2180 735 2701 46
 2181 735 2741 59
 2182 735 2780 41
 2183 735 2814 22
 2184 734 2851 23
 2185 732 2896 92
 2186 734 2932 33
 2187 704 2834 65
 2188 680 2771 40
 2189 689 2693 73
 2190 697 2630 48
 2191 657 2881 39
 2192 639 2595 3
 2193 636 2631 45
 2194 639 2673 19
 2195 637 2708 26
 2196 635 2748 38
 2197 635 2787 15
 2198 635 2822 15
 2199 636 2863 23
 2200 636 2902 83
 2201 636 2944 43
 2202 598 2592 21
 2203 600 2629 29
 2204 596 2671 95
 2205 598 2707 44
 2206 596 2748 1
 2207 596 2787 45
 2208 597 2825 58
 2209 598 2863 75
 2210 595 2900 97
 2211 595 2943 63
 2212 733 3020 98
 2213 628 2998 45
 2214 547 3010 35
 2215 734 3087 2
 2216 733 3125 31
 2217 736 3164 49
 2218 732 3202 49
 2219 732 3237 88
 2220 733 3277 65
 2221 734 3320 16
 2222 703 3459 69
 2223 692 3587 54
 2224 733 3607 36
 2225 731 3644 4
 2226 733 3687 38
 2227 734 3723 57
 2228 732 3767 21
 2229 732 3804 77
 2230 734 3844 17
 2231 733 3880 98
 2232 674 3086 26
 2233 676 3122 82
 2234 674 3169 72
 2235 674 3199 62
 2236 672 3241 62
 2237 675 3279 35
 2238 677 3320 57
 2239 676 3359 84
 2240 675 3396 93
 2241 674 3436 78
 2242 666 3472 87
 2243 676 3531 32
 2244 675 3571 38
 2245 672 3609 93
 2246 674 3648 68
 2247 675 3684 64
 2248 675 3726 70
 2249 674 3764 55
 2250 674 3802 13
 2251 674 3844 18
 2252 676 3877 96
 2253 578 3144 95
 2254 620 3223 77
 2255 640 3271 83
 2256 607 3341 27
 2257 636 3439 38
 2258 597 3533 73
 2259 609 3940 70
 2260 438 49 43
 2261 417 284 44
 2262 457 122 45
 2263 453 162 96
 2264 454 202 11
 2265 456 242 72
 2266 457 282 7
 2267 457 320 27
 2268 456 361 55
 2269 484 185 20
 2270 524 122 48
 2271 525 166 46
 2272 526 204 53
 2273 523 245 83
 2274 524 283 23
 2275 526 323 66
 2276 524 361 81
 2277 559 390 42
 2278 390 410 37
 2279 363 47 46
 2280 339 124 48
 2281 340 165 53
 2282 340 204 30
 2283 342 243 12
 2284 341 282 34
 2285 341 323 21
 2286 342 359 1
 2287 322 48 71
 2288 302 127 6
 2289 300 163 18
 2290 302 203 57
 2291 301 244 16
 2292 302 285 34
 2293 305 325 73
 2294 304 362 63
 2295 247 382 48
 2296 223 282 67
 2297 212 110 83
 2298 233 50 7
 2299 169 41 76
 2300 186 128 42
 2301 186 164 13
 2302 186 203 51
 2303 189 246 82
 2304 186 285 42
 2305 186 322 7
 2306 188 361 34
 2307 148 358 67
 2308 147 322 4
 2309 147 287 64
 2310 150 244 40
 2311 149 207 1
 2312 149 166 17
 2313 149 129 75
 2314 111 168 51
 2315 91 51 54
 2316 54 48 73
 2317 33 126 74
 2318 33 167 100
 2319 35 118 14
 2320 35 248 79
 2321 33 360 67
 2322 31 364 80
 2323 33 368 41
 2324 34 372 48
 2325 33 323 27
 2326 34 362 34
 2327 63 360 96
 2328 90 324 3
 2329 534 473 78
 2330 529 610 32
 2331 494 504 60
 2332 467 475 11
 2333 437 532 97
 2334 454 603 77
 2335 397 524 29
 2336 415 479 36
 2337 366 604 17
 2338 322 524 67
 2339 312 465 25
 2340 272 522 44
 2341 273 571 12
 2342 262 436 45
 2343 229 452 28
 2344 224 484 68
 2345 119 573 9
 2346 117 526 49
 2347 54 574 23
 2348 52 493 34
 2349 64 453 75
 2350 4 554 3
 2351 -47 512 83
 2352 4 602 64
 2353 34 632 67
 2354 12 666 14
 2355 550 691 87
 2356 525 650 34
 2357 525 689 70
 2358 521 729 26
 2359 523 766 29
 2360 523 805 29
 2361 521 841 2
 2362 527 884 65
 2363 455 1299 92
 2364 427 884 15
 2365 428 843 60
 2366 429 804 38
 2367 428 768 67
 2368 427 728 90
 2369 426 685 5
 2370 430 648 87
 2371 370 725 33
 2372 387 781 27
 2373 367 823 68
 2374 311 883 83
 2375 311 839 40
 2376 313 801 7
 2377 313 767 63
 2378 309 724 79
 2379 311 685 100
 2380 316 649 29
 2381 234 650 82
 2382 234 685 41
 2383 234 724 67
 2384 212 745 86
 2385 233 764 86
 2386 233 802 46
 2387 235 843 94
 2388 236 885 33
 2389 158 670 78
 2390 117 646 8
 2391 118 688 50
 2392 119 728 38
 2393 118 767 25
 2394 120 805 34
 2395 119 842 48
 2396 120 882 27
 2397 544 1038 66
 2398 522 951 83
 2399 477 1046 88
 2400 475 979 70
 2401 449 1050 84
 2402 396 976 73
 2403 299 941 46
 2404 243 918 6
 2405 262 991 26
 2406 214 951 22
 2407 205 987 65
 2408 225 1026 45
 2409 166 979 2
 2410 127 1015 81
 2411 106 972 61
 2412 89 1017 34
 2413 23 968 25
 2414 -61 801 10
 2415 -57 32 34
 2416 523 1103 81
 2417 524 1143 46
 2418 523 1183 16
 2419 522 1223 68
 2420 523 1256 11
 2421 523 1296 59
 2422 523 1337 47
 2423 523 1377 45
 2424 526 1415 98
 2425 523 1454 73
 2426 476 1084 24
 2427 476 1121 36
 2428 475 1162 86
 2429 475 1199 79
 2430 477 1241 91
 2431 474 1277 35
 2432 475 1316 83
 2433 478 1355 20
 2434 478 1394 58
 2435 475 1431 85
 2436 475 1473 29
 2437 878 1506 17
 2438 474 1549 35
 2439 475 1587 43
 2440 475 1625 1
 2441 478 1665 45
 2442 475 1706 80
 2443 475 1743 41
 2444 476 1781 45
 2445 476 1830 75
 2446 476 1912 11
 2447 436 1087 64
 2448 439 1123 61
 2449 438 1160 29
 2450 434 1202 85
 2451 436 1238 39
 2452 435 1281 61
 2453 436 1320 30
 2454 435 1357 47
 2455 436 1396 7
 2456 436 1435 85
 2457 438 1473 61
 2458 435 1502 66
 2459 435 1552 91
 2460 434 1587 87
 2461 436 1627 40
 2462 438 1665 15
 2463 437 1703 29
 2464 437 1744 8
 2465 438 1781 71
 2466 438 1822 61
 2467 437 1862 62
 2468 434 1900 100
 2469 391 1086 73
 2470 377 1192 22
 2471 385 1230 25
 2472 367 1268 45
 2473 378 1551 32
 2474 358 1841 20
 2475 346 1899 77
 2476 317 1122 53
 2477 322 1162 4
 2478 322 1200 76
 2479 319 1239 52
 2480 321 1277 46
 2481 319 1317 33
 2482 321 1353 60
 2483 321 1394 7
 2484 320 1430 3
 2485 320 1471 14
 2486 320 1550 45
 2487 321 1590 83
 2488 318 1625 83
 2489 319 1664 21
 2490 320 1704 81
 2491 321 1743 82
 2492 319 1784 82
 2493 321 1821 56
 2494 321 1859 2
 2495 319 1899 69
 2496 279 1061 75
 2497 283 1122 16
 2498 281 1161 14
 2499 281 1198 93
 2500 280 1240 87
 2501 282 1274 38
 2502 281 1318 21
 2503 281 1355 48
 2504 281 1395 11
 2505 281 1435 95
 2506 283 1473 92
 2507 281 1550 37
